customer_id,segment_name,recency_days,frequency_180d,monetary_180d,R,F,M,RFM_sum,return_rate_180d,negative_ticket_rate_90d,ticket_count_90d,category_diversity_180d,campaign_clicks_30d,sessions_30d,loyalty_tier,last_campaign_received,manual_priority_bucket
CUST01442,At-Risk High-Value,105,3,2184.02,2,5,5,12,0.333,0.0,0,2,1,9,Gold,bundle_discount,high
CUST01443,Champions,20,3,3298.22,5,5,5,15,0.0,0.0,0,1,0,1,,welcome_offer,low
CUST01444,Loyal Customers,32,2,1096.85,4,4,3,11,0.0,0.0,0,2,1,2,,welcome_offer,low
CUST01445,At-Risk High-Value,115,2,1969.1,2,4,5,11,0.5,0.0,0,2,0,2,,new_launch,high
CUST01446,At-Risk High-Value,132,1,789.48,2,2,3,7,0.0,0.0,0,1,0,5,Gold,bundle_discount,high
CUST01447,Need Attention,18,1,1665.94,5,2,4,11,0.0,0.0,0,1,0,13,Gold,free_shipping,low
CUST01448,Dormant,233,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,Silver,bundle_discount,high
CUST01449,Loyal Customers,3,2,874.09,5,4,3,12,0.0,1.0,1,2,2,5,,free_shipping,medium
CUST01450,At-Risk High-Value,126,2,1429.2,2,4,4,10,0.5,0.0,0,2,0,2,Silver,none,high
CUST01451,Discount-Dependent,34,1,1506.43,4,2,4,10,0.0,0.0,1,1,0,13,Gold,bundle_discount,medium
CUST01452,At-Risk High-Value,116,1,1448.27,2,2,4,8,0.0,0.0,0,1,0,10,Platinum,new_launch,high
CUST01453,Loyal Customers,82,2,1354.88,3,4,4,11,0.0,0.0,0,2,1,7,,free_shipping,high
CUST01454,Loyal Customers,70,3,2311.4700000000003,3,5,5,13,0.0,0.0,0,3,2,2,,bundle_discount,medium
CUST01455,Dormant,335,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,Gold,free_shipping,high
CUST01456,Need Attention,17,1,1158.71,5,2,3,10,0.0,0.0,1,1,0,7,Silver,none,medium
CUST01457,Dormant,248,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,bundle_discount,high
CUST01458,Need Attention,52,1,1462.88,3,2,4,9,0.0,0.0,0,1,0,1,Silver,new_launch,high
CUST01459,Loyal Customers,68,3,1869.62,3,5,4,12,0.0,0.0,0,2,0,4,Silver,none,medium
CUST01460,At-Risk High-Value,128,3,1836.58,2,5,4,11,0.0,0.0,0,3,0,4,,bundle_discount,high
CUST01461,At-Risk High-Value,107,2,1214.31,2,4,4,10,0.0,0.0,0,2,0,3,Silver,bundle_discount,high
CUST01462,Need Attention,80,1,388.39,3,2,2,7,0.0,0.0,0,1,0,3,,welcome_offer,high
CUST01463,Dormant,356,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,new_launch,high
CUST01464,Champions,42,2,1743.4,4,4,4,12,0.0,0.0,0,1,3,13,Gold,none,medium
CUST01465,Loyal Customers,10,2,670.57,5,4,2,11,0.0,0.0,0,1,0,16,,none,low
CUST01466,Loyal Customers,56,2,1494.87,3,4,4,11,0.0,0.0,0,2,1,2,Silver,bundle_discount,medium
CUST01467,Need Attention,89,2,649.13,2,4,2,8,0.0,0.0,0,1,0,5,,bundle_discount,high
CUST01468,At-Risk High-Value,166,1,1034.31,1,3,3,7,0.0,0.0,0,1,0,4,,bundle_discount,high
CUST01469,Loyal Customers,44,1,1313.43,4,3,4,11,0.0,0.0,0,1,1,0,Silver,welcome_offer,high
CUST01470,Dormant,241,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,bundle_discount,high
CUST01471,Loyal Customers,77,4,2450.75,3,5,5,13,0.0,0.0,0,4,0,8,Silver,bundle_discount,high
CUST01472,Champions,0,4,2039.77,5,5,5,15,0.0,0.0,1,3,1,3,Silver,none,medium
CUST01473,Loyal Customers,48,3,2475.68,3,5,5,13,0.0,0.0,0,3,1,5,Silver,none,medium
CUST01474,Loyal Customers,61,2,959.29,3,4,3,10,0.5,1.0,2,2,0,8,,free_shipping,medium
CUST01475,Need Attention,114,1,650.36,2,3,2,7,0.0,0.0,0,1,0,0,,bundle_discount,high
CUST01476,Need Attention,127,1,370.67,2,3,1,6,0.0,0.0,0,1,0,0,Platinum,bundle_discount,high
CUST01477,Loyal Customers,55,3,1828.06,3,5,4,12,0.0,0.0,0,1,2,3,Silver,none,medium
CUST01478,Champions,40,3,3159.76,4,5,5,14,0.0,0.0,0,3,0,10,Silver,new_launch,medium
CUST01479,Champions,42,4,1777.74,4,5,4,13,0.0,0.0,0,2,1,0,,free_shipping,medium
CUST01480,Dormant,347,0,0.0,1,1,1,3,0.0,0.0,0,0,0,3,,bundle_discount,high
CUST01481,At-Risk High-Value,122,2,1650.56,2,4,4,10,0.0,0.0,0,2,1,4,Silver,bundle_discount,high
CUST01482,At-Risk High-Value,158,2,1073.55,1,4,3,8,0.0,0.0,0,2,1,1,,free_shipping,high
CUST01483,Loyal Customers,7,2,783.94,5,4,3,12,0.5,0.0,0,2,0,5,Silver,none,low
CUST01484,Need Attention,111,1,568.21,2,3,2,7,0.0,0.0,0,1,0,1,,bundle_discount,high
CUST01485,Loyal Customers,69,3,2973.96,3,5,5,13,0.333,0.0,0,3,1,6,,none,medium
CUST01486,Loyal Customers,48,1,770.52,3,3,3,9,0.0,0.0,0,1,0,5,,bundle_discount,medium
CUST01487,Dormant,232,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,,bundle_discount,high
CUST01488,High-Value but Unhappy,33,3,1749.42,4,5,4,13,0.333,1.0,1,2,2,14,Gold,welcome_offer,medium
CUST01489,High-Value but Unhappy,41,4,5287.87,4,5,5,14,0.0,1.0,1,3,0,9,Silver,free_shipping,medium
CUST01490,At-Risk High-Value,122,2,1360.72,2,4,4,10,0.0,0.0,0,2,0,3,Silver,welcome_offer,high
CUST01491,At-Risk High-Value,87,2,1889.89,2,4,5,11,0.0,0.0,0,2,0,6,Silver,free_shipping,high
CUST01492,Loyal Customers,62,2,2179.26,3,4,5,12,0.0,0.0,1,1,0,10,Silver,bundle_discount,medium
CUST01493,Loyal Customers,10,2,807.4499999999999,5,4,3,12,0.0,0.0,0,2,0,0,,free_shipping,low
CUST01494,Dormant,265,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,,welcome_offer,high
CUST01495,High-Value but Unhappy,89,3,2084.73,2,5,5,12,0.0,1.0,1,2,0,0,Silver,none,high
CUST01496,Loyal Customers,16,1,662.11,5,3,2,10,0.0,0.0,0,1,3,9,,none,low
CUST01497,High-Value but Unhappy,35,4,2041.04,4,5,5,14,0.25,1.0,1,4,0,9,,bundle_discount,medium
CUST01498,High-Value but Unhappy,12,4,3245.4700000000003,5,5,5,15,0.0,1.0,1,3,0,14,,bundle_discount,medium
CUST01499,At-Risk High-Value,133,1,1510.54,2,3,4,9,0.0,0.0,0,1,0,3,Silver,welcome_offer,high
CUST01500,Discount-Dependent,95,1,269.54,2,3,1,6,0.0,0.0,0,1,0,8,Silver,bundle_discount,high
CUST01501,Loyal Customers,66,2,646.4300000000001,3,4,2,9,0.0,1.0,2,2,0,6,,welcome_offer,medium
CUST01502,Loyal Customers,80,2,1331.42,3,4,4,11,0.5,0.0,0,1,1,15,,welcome_offer,high
CUST01503,Discount-Dependent,90,1,367.27,2,3,1,6,0.0,0.0,0,1,0,8,,bundle_discount,high
CUST01504,Discount-Dependent,152,1,588.35,1,3,2,6,1.0,0.0,0,1,1,0,,new_launch,high
CUST01505,Loyal Customers,64,1,608.83,3,3,2,8,0.0,0.0,0,1,2,2,,new_launch,medium
CUST01506,Discount-Dependent,140,1,318.41,2,3,1,6,0.0,0.0,0,1,0,4,Silver,none,high
CUST01507,At-Risk High-Value,125,2,2311.37,2,4,5,11,0.5,0.0,0,2,0,5,Silver,none,high
CUST01508,Loyal Customers,3,1,845.65,5,3,3,11,0.0,0.0,0,1,4,10,Platinum,free_shipping,low
CUST01509,Loyal Customers,6,2,638.85,5,4,2,11,0.333,1.0,1,2,0,17,,none,medium
CUST01510,At-Risk High-Value,132,2,1667.1,2,4,4,10,0.0,0.0,0,2,2,7,,free_shipping,high
CUST01511,At-Risk High-Value,88,4,2601.14,2,5,5,12,0.0,0.0,0,3,1,11,,none,high
CUST01512,Loyal Customers,43,1,703.24,4,3,3,10,0.0,0.0,1,1,0,3,,bundle_discount,medium
CUST01513,At-Risk High-Value,131,1,1062.28,2,3,3,8,0.0,0.0,0,1,0,0,,free_shipping,high
CUST01514,Loyal Customers,82,3,1466.5,3,5,4,12,0.0,0.0,0,2,3,5,,welcome_offer,high
CUST01515,At-Risk High-Value,96,3,3057.74,2,5,5,12,0.0,0.0,0,2,0,4,,welcome_offer,high
CUST01516,Discount-Dependent,172,1,421.68,1,3,2,6,0.0,0.0,0,1,2,15,,bundle_discount,high
CUST01517,Need Attention,87,1,628.81,2,3,2,7,0.0,0.0,0,1,0,4,Platinum,none,high
CUST01518,Dormant,485,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,new_launch,high
CUST01519,At-Risk High-Value,105,3,3216.75,2,5,5,12,0.0,0.0,0,2,0,0,,free_shipping,high
CUST01520,Loyal Customers,19,1,333.93,5,3,1,9,0.0,0.0,0,1,0,10,,bundle_discount,low
CUST01521,Loyal Customers,10,2,1070.1399999999999,5,4,3,12,0.0,0.0,0,2,0,2,,bundle_discount,low
CUST01522,Loyal Customers,68,1,882.29,3,3,3,9,0.0,0.0,0,1,1,2,,new_launch,medium
CUST01523,Champions,15,4,3702.2799999999997,5,5,5,15,0.25,0.0,1,3,1,1,,none,medium
CUST01524,Loyal Customers,19,1,2078.4,5,3,5,13,0.0,0.0,1,1,1,5,,bundle_discount,medium
CUST01525,Loyal Customers,56,2,1514.06,3,4,4,11,0.0,0.0,0,2,0,1,,welcome_offer,medium
CUST01526,High-Value but Unhappy,9,2,2585.39,5,4,5,14,0.5,1.0,2,2,2,7,Silver,welcome_offer,medium
CUST01527,Dormant,326,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,,free_shipping,high
CUST01528,Discount-Dependent,105,1,424.84,2,3,2,7,0.0,0.0,0,1,0,13,Gold,new_launch,high
CUST01529,Dormant,194,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,none,high
CUST01530,Dormant,182,0,0.0,1,1,1,3,0.0,0.0,0,0,2,7,Silver,welcome_offer,high
CUST01531,Dormant,222,0,0.0,1,1,1,3,0.0,0.0,0,0,1,3,,bundle_discount,high
CUST01532,At-Risk High-Value,159,1,776.24,1,3,3,7,0.0,0.0,0,1,1,6,Platinum,welcome_offer,high
CUST01533,At-Risk High-Value,167,1,697.43,1,3,3,7,0.0,0.0,0,1,0,6,Silver,new_launch,high
CUST01534,Loyal Customers,22,1,416.32,4,3,2,9,0.0,0.0,0,1,0,7,,bundle_discount,low
CUST01535,Champions,8,5,2197.52,5,5,5,15,0.2,0.0,0,3,4,9,Silver,welcome_offer,low
CUST01536,Loyal Customers,7,1,1059.82,5,3,3,11,0.0,0.0,1,1,0,2,,new_launch,medium
CUST01537,Discount-Dependent,123,1,355.81,2,3,1,6,0.0,0.0,0,1,0,3,,welcome_offer,high
CUST01538,Loyal Customers,80,1,346.25,3,3,1,7,0.0,0.0,0,1,1,8,,welcome_offer,high
CUST01539,Need Attention,158,1,643.65,1,3,2,6,0.0,0.0,0,1,0,0,Silver,new_launch,high
CUST01540,Dormant,195,0,0.0,1,1,1,3,0.0,0.0,0,0,1,4,Silver,bundle_discount,high
CUST01541,Loyal Customers,64,1,626.47,3,3,2,8,0.0,0.0,0,1,0,5,,new_launch,medium
CUST01542,Loyal Customers,4,1,382.91,5,3,2,10,0.0,0.0,0,1,0,15,,free_shipping,low
CUST01543,At-Risk High-Value,131,1,1270.64,2,3,4,9,0.0,0.0,0,1,2,8,Silver,new_launch,high
CUST01544,At-Risk High-Value,113,2,1196.51,2,4,4,10,0.0,0.0,0,2,2,11,,new_launch,high
CUST01545,At-Risk High-Value,106,1,806.94,2,3,3,8,0.0,0.0,0,1,0,4,Gold,none,high
CUST01546,Loyal Customers,22,2,599.02,4,4,2,10,0.0,0.5,2,2,1,4,,free_shipping,medium
CUST01547,At-Risk High-Value,99,2,881.6500000000001,2,4,3,9,0.0,0.0,0,2,1,4,Silver,bundle_discount,high
CUST01548,Loyal Customers,49,1,497.12,3,3,2,8,0.0,0.0,0,1,0,2,,free_shipping,medium
CUST01549,At-Risk High-Value,167,1,708.07,1,3,3,7,0.0,0.0,0,1,0,15,,bundle_discount,high
CUST01550,At-Risk High-Value,109,4,1841.6,2,5,4,11,0.0,0.0,0,2,0,5,,new_launch,high
CUST01551,Loyal Customers,69,1,674.67,3,3,2,8,0.0,0.0,0,1,0,11,,welcome_offer,medium
CUST01552,At-Risk High-Value,108,2,999.14,2,4,3,9,0.0,0.0,0,2,0,3,Silver,new_launch,high
CUST01553,Need Attention,153,1,381.8,1,3,2,6,0.0,0.0,0,1,1,4,Silver,new_launch,high
CUST01554,Loyal Customers,75,2,2807.29,3,4,5,12,0.0,0.0,0,2,1,8,,none,medium
CUST01555,Loyal Customers,30,1,329.17,4,3,1,8,0.0,1.0,1,1,2,5,,bundle_discount,medium
CUST01556,Loyal Customers,37,2,729.47,4,4,3,11,0.0,0.0,0,2,2,1,,free_shipping,medium
CUST01557,Loyal Customers,41,1,452.3,4,3,2,9,0.0,0.0,0,1,0,9,,free_shipping,medium
CUST01558,Dormant,210,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,new_launch,high
CUST01559,At-Risk High-Value,93,3,1317.97,2,5,4,11,0.333,0.0,1,3,2,5,,new_launch,high
CUST01560,Loyal Customers,8,2,1018.83,5,4,3,12,0.5,0.0,0,1,2,14,,free_shipping,low
CUST01561,Need Attention,153,1,567.89,1,3,2,6,0.0,0.0,0,1,3,5,,none,high
CUST01562,High-Value but Unhappy,51,2,1271.3,3,4,4,11,0.5,1.0,1,2,0,17,Silver,none,medium
CUST01563,High-Value but Unhappy,20,2,1279.74,5,4,4,13,0.5,1.0,1,1,0,0,,none,medium
CUST01564,Dormant,236,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,Silver,free_shipping,high
CUST01565,Loyal Customers,41,1,659.77,4,3,2,9,0.0,0.0,0,1,1,4,Silver,free_shipping,medium
CUST01566,Loyal Customers,5,1,486.05,5,3,2,10,0.0,0.0,0,1,0,0,Silver,new_launch,high
CUST01567,Dormant,345,0,0.0,1,1,1,3,0.0,0.0,0,0,1,3,Silver,free_shipping,high
CUST01568,At-Risk High-Value,178,1,831.95,1,3,3,7,0.0,0.0,0,1,0,2,,welcome_offer,high
CUST01569,Loyal Customers,81,1,1205.91,3,3,4,10,0.0,0.0,0,1,0,20,Platinum,new_launch,high
CUST01570,Discount-Dependent,144,1,247.06,2,3,1,6,0.0,0.0,0,2,0,2,Silver,new_launch,high
CUST01571,Dormant,253,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,,new_launch,high
CUST01572,Dormant,227,0,0.0,1,1,1,3,0.0,0.0,0,0,1,1,Platinum,none,high
CUST01573,High-Value but Unhappy,78,3,2463.27,3,5,5,13,0.0,1.0,1,2,0,7,,free_shipping,high
CUST01574,At-Risk High-Value,161,2,2180.97,1,4,5,10,0.0,0.0,0,2,1,2,,welcome_offer,high
CUST01575,At-Risk High-Value,165,1,1350.03,1,3,4,8,0.0,0.0,0,1,0,1,,free_shipping,high
CUST01576,High-Value but Unhappy,82,1,1953.76,3,3,5,11,1.0,1.0,1,1,0,10,Silver,welcome_offer,high
CUST01577,Discount-Dependent,107,1,343.71,2,3,1,6,1.0,0.0,0,1,0,3,Silver,none,high
CUST01578,Loyal Customers,10,1,1222.13,5,3,4,12,0.0,0.0,0,1,3,4,,free_shipping,low
CUST01579,Champions,45,5,4218.4,4,5,5,14,0.0,0.0,0,4,1,9,Silver,free_shipping,medium
CUST01580,Loyal Customers,18,2,912.24,5,4,3,12,0.0,0.0,0,1,1,14,,free_shipping,low
CUST01581,High-Value but Unhappy,22,3,2148.76,4,5,5,14,0.333,1.0,1,3,0,6,,new_launch,medium
CUST01582,Loyal Customers,58,2,1139.38,3,4,3,10,0.5,1.0,1,2,1,5,,free_shipping,medium
CUST01583,Dormant,261,0,0.0,1,1,1,3,0.0,0.0,0,0,2,2,Silver,new_launch,high
CUST01584,Loyal Customers,0,2,1098.94,5,4,3,12,0.0,0.0,0,2,0,6,,none,low
CUST01585,Loyal Customers,23,1,327.29,4,3,1,8,0.0,0.0,0,1,0,4,,none,low
CUST01586,Loyal Customers,25,1,788.8,4,3,3,10,0.0,1.0,1,1,1,7,,new_launch,medium
CUST01587,At-Risk High-Value,129,2,1403.63,2,4,4,10,0.0,0.0,0,2,0,10,,welcome_offer,high
CUST01588,At-Risk High-Value,145,3,1959.15,2,5,5,12,0.0,0.0,0,2,0,2,Silver,none,high
CUST01589,Need Attention,147,1,460.78,2,3,2,7,0.0,0.0,0,1,0,1,,welcome_offer,high
CUST01590,At-Risk High-Value,129,2,1250.94,2,4,4,10,0.0,0.0,0,2,0,8,,none,high
CUST01591,At-Risk High-Value,136,2,2478.69,2,4,5,11,0.0,0.0,0,2,0,4,,bundle_discount,high
CUST01592,Need Attention,117,1,500.86,2,3,2,7,0.0,0.0,0,1,0,8,Silver,bundle_discount,high
CUST01593,Loyal Customers,30,1,675.24,4,3,2,9,0.0,0.0,0,1,2,18,,welcome_offer,low
CUST01594,Champions,43,2,1570.28,4,4,4,12,0.0,0.0,0,2,0,2,Gold,new_launch,medium
CUST01595,Loyal Customers,59,1,531.64,3,3,2,8,0.0,0.0,0,1,1,8,,free_shipping,medium
CUST01596,Loyal Customers,60,3,1798.04,3,5,4,12,0.333,0.0,0,3,1,7,,free_shipping,medium
CUST01597,Loyal Customers,40,1,509.02,4,3,2,9,0.0,0.0,1,1,0,4,Silver,free_shipping,medium
CUST01598,Loyal Customers,68,1,292.55,3,3,1,7,0.0,0.0,0,1,2,4,Silver,none,medium
CUST01599,Loyal Customers,82,1,307.89,3,3,1,7,0.0,0.0,0,1,2,3,,new_launch,high
CUST01600,Loyal Customers,0,1,657.78,5,3,2,10,0.0,0.0,0,1,0,2,,free_shipping,low
CUST01601,Loyal Customers,49,2,1021.85,3,4,3,10,0.0,0.0,1,2,0,6,Gold,free_shipping,medium
CUST01602,Champions,22,3,1334.5700000000002,4,5,4,13,0.0,0.0,0,3,1,8,Gold,free_shipping,low
CUST01603,Need Attention,166,1,455.96,1,3,2,6,1.0,0.0,0,1,0,0,Silver,bundle_discount,high
CUST01604,Loyal Customers,49,3,1407.27,3,5,4,12,0.0,0.0,0,1,1,17,Silver,free_shipping,medium
CUST01605,Loyal Customers,20,1,1057.43,5,3,3,11,0.0,0.0,0,1,0,3,,none,low
CUST01606,Dormant,180,0,0.0,1,1,1,3,0.0,0.0,0,1,0,1,Silver,none,high
CUST01607,At-Risk High-Value,155,1,1515.3,1,3,4,8,0.0,0.0,0,1,0,7,,none,high
CUST01608,Loyal Customers,26,1,501.47,4,3,2,9,0.0,0.0,0,1,2,1,,welcome_offer,high
CUST01609,Loyal Customers,69,1,689.75,3,3,3,9,0.0,0.0,1,1,0,4,,welcome_offer,medium
CUST01610,Loyal Customers,69,4,2593.45,3,5,5,13,0.25,0.0,0,2,2,4,,new_launch,medium
CUST01611,Champions,28,4,2180.7200000000003,4,5,5,14,0.0,0.0,0,4,3,1,Gold,welcome_offer,low
CUST01612,Dormant,283,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,welcome_offer,high
CUST01613,Dormant,255,0,0.0,1,1,1,3,0.0,0.0,0,0,1,0,,none,high
CUST01614,At-Risk High-Value,103,2,1352.11,2,4,4,10,0.5,0.0,0,2,0,4,,bundle_discount,high
CUST01615,High-Value but Unhappy,1,3,1862.39,5,5,4,14,0.0,1.0,1,3,0,3,,none,medium
CUST01616,At-Risk High-Value,160,1,1177.41,1,3,4,8,0.0,0.0,0,1,2,4,,free_shipping,high
CUST01617,High-Value but Unhappy,71,2,1632.85,3,4,4,11,0.0,1.0,1,2,0,9,Silver,new_launch,medium
CUST01618,Loyal Customers,84,1,426.08,3,3,2,8,0.0,0.0,0,1,0,2,Silver,welcome_offer,high
CUST01619,Loyal Customers,2,3,1148.84,5,5,3,13,0.0,0.0,0,3,1,8,,welcome_offer,low
CUST01620,Champions,4,4,2409.04,5,5,5,15,0.0,0.0,0,3,1,7,,none,low
CUST01621,Champions,26,3,2561.91,4,5,5,14,0.0,0.0,1,3,3,10,Silver,free_shipping,medium
CUST01622,Loyal Customers,15,2,888.17,5,4,3,12,0.0,0.0,0,2,2,6,,welcome_offer,low
CUST01623,Dormant,359,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,bundle_discount,high
CUST01624,Loyal Customers,75,4,2439.45,3,5,5,13,0.25,0.0,0,3,0,11,Silver,new_launch,medium
CUST01625,Loyal Customers,10,2,679.1800000000001,5,4,2,11,0.0,0.0,1,2,1,7,Silver,new_launch,medium
CUST01626,Champions,28,3,2085.26,4,5,5,14,0.0,0.0,0,3,0,6,Silver,welcome_offer,low
CUST01627,Dormant,295,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,none,high
CUST01628,Dormant,180,0,0.0,1,1,1,3,1.0,0.0,0,1,0,4,Silver,free_shipping,high
CUST01629,Loyal Customers,81,2,1120.0,3,4,3,10,0.0,0.0,0,2,0,1,Silver,free_shipping,high
CUST01630,High-Value but Unhappy,19,3,3394.5299999999997,5,5,5,15,0.333,1.0,1,2,1,6,,none,medium
CUST01631,Champions,2,3,2040.85,5,5,5,15,0.0,0.0,1,2,1,14,Gold,bundle_discount,medium
CUST01632,Loyal Customers,6,1,1472.62,5,3,4,12,0.0,0.0,0,1,0,4,,welcome_offer,low
CUST01633,Loyal Customers,55,2,859.6700000000001,3,4,3,10,0.0,1.0,1,1,1,3,,free_shipping,medium
CUST01634,Loyal Customers,40,1,668.05,4,3,2,9,0.0,0.0,0,1,0,6,Gold,none,medium
CUST01635,High-Value but Unhappy,42,2,1322.0500000000002,4,4,4,12,0.5,1.0,1,2,2,10,Silver,none,medium
CUST01636,Loyal Customers,16,1,310.14,5,3,1,9,0.0,0.0,0,1,2,10,,free_shipping,low
CUST01637,Champions,29,5,4002.06,4,5,5,14,0.0,0.0,1,3,2,8,,free_shipping,medium
CUST01638,Champions,31,2,1665.1100000000001,4,4,4,12,0.0,0.0,0,2,1,9,,free_shipping,low
CUST01639,At-Risk High-Value,166,1,1450.38,1,3,4,8,0.0,0.0,0,1,0,3,Silver,welcome_offer,high
CUST01640,Discount-Dependent,105,1,464.57,2,3,2,7,0.0,0.0,0,1,0,6,Silver,welcome_offer,high
CUST01641,Need Attention,101,1,608.86,2,3,2,7,0.0,0.0,0,1,0,13,,welcome_offer,high
CUST01642,Champions,4,3,3151.98,5,5,5,15,0.0,0.0,0,2,0,5,Silver,welcome_offer,low
CUST01643,Dormant,182,0,0.0,1,1,1,3,0.0,0.0,0,0,2,5,,free_shipping,high
CUST01644,At-Risk High-Value,118,2,818.79,2,4,3,9,0.5,0.0,0,2,3,5,,bundle_discount,high
CUST01645,Loyal Customers,74,3,2748.62,3,5,5,13,0.0,0.0,0,2,1,9,,new_launch,medium
CUST01646,Loyal Customers,66,4,2483.29,3,5,5,13,0.0,0.0,0,3,0,10,Silver,new_launch,medium
CUST01647,Champions,10,4,3321.39,5,5,5,15,0.0,0.0,0,3,0,8,Gold,welcome_offer,low
CUST01648,Need Attention,150,1,540.77,1,3,2,6,0.0,0.0,0,1,3,2,Gold,welcome_offer,high
CUST01649,Dormant,243,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,bundle_discount,high
CUST01650,At-Risk High-Value,102,1,1797.67,2,3,4,9,0.0,0.0,0,1,3,9,Silver,free_shipping,high
CUST01651,Need Attention,87,1,508.39,2,3,2,7,0.0,0.0,1,1,1,0,,bundle_discount,high
CUST01652,High-Value but Unhappy,40,3,2663.46,4,5,5,14,0.667,1.0,1,2,0,2,,free_shipping,medium
CUST01653,High-Value but Unhappy,87,2,1706.87,2,4,4,10,0.0,1.0,1,1,0,0,Silver,none,high
CUST01654,At-Risk High-Value,99,1,1073.19,2,3,3,8,0.0,0.0,0,1,2,2,,welcome_offer,high
CUST01655,Champions,13,2,1358.99,5,4,4,13,0.0,0.0,0,2,0,2,,none,low
CUST01656,Champions,9,6,3506.88,5,5,5,15,0.167,0.0,0,2,4,16,,welcome_offer,low
CUST01657,Dormant,328,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,Silver,new_launch,high
CUST01658,Loyal Customers,56,4,3534.3100000000004,3,5,5,13,0.0,0.0,2,3,0,3,,free_shipping,medium
CUST01659,At-Risk High-Value,98,2,1400.5700000000002,2,4,4,10,0.0,0.0,0,2,0,8,,new_launch,high
CUST01660,Champions,6,2,2406.57,5,4,5,14,0.0,0.0,0,2,3,10,,free_shipping,low
CUST01661,Discount-Dependent,154,1,326.3,1,3,1,5,1.0,0.0,0,1,0,0,,bundle_discount,high
CUST01662,Loyal Customers,33,2,1004.6500000000001,4,4,3,11,0.0,0.0,0,2,0,3,,none,low
CUST01663,Champions,22,3,2366.8,4,5,5,14,0.333,0.0,2,3,0,4,,free_shipping,medium
CUST01664,Loyal Customers,75,1,888.92,3,3,3,9,0.0,0.0,0,1,1,20,,welcome_offer,medium
CUST01665,Loyal Customers,75,1,335.28,3,3,1,7,0.0,0.0,0,1,1,6,,new_launch,medium
CUST01666,Dormant,318,0,0.0,1,1,1,3,0.0,0.0,0,0,4,5,,none,high
CUST01667,At-Risk High-Value,136,2,1307.77,2,4,4,10,0.0,0.0,0,1,2,12,Silver,new_launch,high
CUST01668,At-Risk High-Value,106,3,2195.5699999999997,2,5,5,12,0.0,0.0,0,3,0,7,Silver,bundle_discount,high
CUST01669,Need Attention,143,1,406.94,2,3,2,7,0.0,0.0,0,1,0,0,Gold,free_shipping,high
CUST01670,Champions,19,2,2472.29,5,4,5,14,0.0,0.0,1,1,0,15,,new_launch,medium
CUST01671,High-Value but Unhappy,79,3,3295.24,3,5,5,13,0.333,1.0,1,2,0,1,,new_launch,high
CUST01672,Champions,29,2,1440.35,4,4,4,12,0.0,0.0,0,2,0,7,Silver,welcome_offer,low
CUST01673,Loyal Customers,24,1,489.02,4,3,2,9,0.0,0.0,0,1,1,3,,none,low
CUST01674,At-Risk High-Value,116,2,936.21,2,4,3,9,0.0,0.0,0,2,0,5,,free_shipping,high
CUST01675,At-Risk High-Value,132,2,1309.95,2,4,4,10,0.0,0.0,0,2,0,3,Silver,free_shipping,high
CUST01676,Need Attention,133,1,578.91,2,3,2,7,0.0,0.0,0,1,1,5,,new_launch,high
CUST01677,Champions,17,3,1571.06,5,5,4,14,0.0,0.0,0,1,0,3,Gold,free_shipping,low
CUST01678,Loyal Customers,50,1,854.48,3,3,3,9,0.0,0.0,0,1,0,1,Gold,free_shipping,high
CUST01679,Loyal Customers,29,1,798.11,4,3,3,10,0.0,0.0,0,1,2,7,Silver,bundle_discount,low
CUST01680,Loyal Customers,36,1,2660.5,4,3,5,12,0.0,0.0,0,1,0,12,Platinum,welcome_offer,medium
CUST01681,Loyal Customers,53,1,804.75,3,3,3,9,0.0,0.0,0,1,0,6,Platinum,none,medium
CUST01682,Dormant,227,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,bundle_discount,high
CUST01683,Champions,26,4,4532.08,4,5,5,14,0.0,0.0,0,3,0,7,,free_shipping,low
CUST01684,Loyal Customers,63,3,3554.1800000000003,3,5,5,13,0.0,0.0,0,2,0,4,Silver,bundle_discount,medium
CUST01685,Dormant,278,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,,none,high
CUST01686,At-Risk High-Value,138,1,699.98,2,3,3,8,0.0,0.0,0,1,0,0,,none,high
